,Date,ID,url,username,source,location,tweet,num of likes,num of retweets
6146,2022-12-13 02:02:27+00:00,1602484062270418946,https://twitter.com/mirko1a/status/1602484062270418946,mirko1a,Twitter for Android,Saarbrücken,"@AnAudretsch @JHillje Er redet und paktiert aber mit #Linksextremisten, #Islamisten und #Klimakleber|n?",0,0
6147,2022-12-13 01:59:04+00:00,1602483208221868032,https://twitter.com/emojizedcom/status/1602483208221868032,emojizedcom,WP Plugin Dev Com,"Zurich, Switzerland","#Klimaaktivisten, #Klimakleber sind spinner!💻 Projekt #Narrativ ändern https://t.co/k5Ug4bFwz2",0,0
6148,2022-12-13 01:49:02+00:00,1602480684571951104,https://twitter.com/Kl_Stone/status/1602480684571951104,Kl_Stone,Twitter Web App,,"@RWinkelord @FAZ_Politik @fazbub Die Leute von #FridaysForFuture &amp; #LetzteGeneration sind keine Verfassungsfeinde.

Das ist ein wesentlicher Unterschied. Und bei weitem nicht der einzige....",0,0
6149,2022-12-13 01:48:30+00:00,1602480550958305280,https://twitter.com/thisisitA123/status/1602480550958305280,thisisitA123,Twitter for Android,Weltweit,"@AufstandLastGen Es ist so gut, dass man hier auch die abwegigste Position frei äußern kann. Das legitimiert aber nicht dazu, Kinder und Jugendliche zu Straftaten anzustiften, um eigene politische Ziele zu erpressen. #LetzteGeneration",1,0
6150,2022-12-13 01:44:33+00:00,1602479558174949378,https://twitter.com/JanThiele11/status/1602479558174949378,JanThiele11,Twitter Web App,,"@AufstandLastGen Ja, ich finde alle #Klimakleber sollten Maltes Beispiel folgen und in den Knast gehen. Und darüber hinaus wäre es gut, sich etwas mehr zu bilden, z.B. in Physischer Geographie, Klimatologie und Geologie.",0,0
6151,2022-12-13 01:43:02+00:00,1602479174677135360,https://twitter.com/giveleeway/status/1602479174677135360,giveleeway,Twitter Web App,,#LebenUndLebenLassen #Meinungsfreiheit #AntiWoke #WokeMindVirus #WokeAgenda #NieMehrGruen #NieMehrSPD #CSU #Bayern #FCBayern #NeinZurImpfnachweispflicht #Klimakleber https://t.co/VcYYQniLbb,0,1
6152,2022-12-13 01:42:26+00:00,1602479024890159109,https://twitter.com/1954Nel/status/1602479024890159109,1954Nel,Twitter Web App,,"@ulfposh @GrueneBundestag @KathrinAnna Die arbeitenden Steuerzahler sind böse auf die #KlimaKleber: 
""hau ab - wir haben zu tun""",0,0
6153,2022-12-13 01:40:02+00:00,1602478420247695363,https://twitter.com/1954Nel/status/1602478420247695363,1954Nel,Twitter Web App,,"@watch_union #KlimaKleber
brauchen bald keinen Kleber mehr:
Eisregen kommt😉",0,0
6154,2022-12-13 01:28:16+00:00,1602475460059095042,https://twitter.com/RWinkelord/status/1602475460059095042,RWinkelord,Twitter for iPhone,,"@FAZ_Politik @fazbub Richtig so !! Das zählt dann aber auch für #LetzteGeneration , #FridaysForFuture und alle anderen Extremen wie Links , Islam , rechts",0,0
6155,2022-12-13 01:26:36+00:00,1602475039361990657,https://twitter.com/thisisitA123/status/1602475039361990657,thisisitA123,Twitter for Android,Weltweit,@AufstandLastGen Was für ein ekelhafter Textbeitrag. Ihr macht vieles kaputt und seid unheroisch abstoßend. Einem hart arbeitenden RWE-Mitarbeiter gebührt so viel mehr Respekt und Anerkennung als euch selbstverliebten Masos. Und doch triggert ihr. Nur negativ. #LetzteGeneration,2,0
6156,2022-12-13 01:10:46+00:00,1602471053942480899,https://twitter.com/Muschelschloss/status/1602471053942480899,Muschelschloss,Twitter for Android,"Zwiesel, Deutschland","Stattdessen mussten Bauarbeiter die Straße rund um die festgeklebte Hand zunächst aufflexen, dann mit Bohrhammer auftrennen. Die Befreiungsaktion dauerte anderthalb Stunden, danach konnte der Aktivist die Straße mit einem Stück Asphalt an der Hand wieder verlassen.
#Klimakleber https://t.co/vK788HCThm",5,4
6157,2022-12-13 01:00:23+00:00,1602468439419129856,https://twitter.com/JanThiele11/status/1602468439419129856,JanThiele11,Twitter Web App,,"@AufstandLastGen Nein, liebe #LetzteGeneration, es geht nicht um unser Überleben, es geht um eure Wahnvorstellungen. Auf die können wir verzichten. Erzählt eure Weltuntergangsgeschichten doch bitte eurem Therapeuten.",2,0
6158,2022-12-13 00:54:55+00:00,1602467067432767494,https://twitter.com/emojizedcom/status/1602467067432767494,emojizedcom,WP Plugin Dev Com,"Zurich, Switzerland","#Klimaaktivisten, #Klimakleber sind spinner!💻 Projekt #Narrativ ändern https://t.co/77sDacnuDU",0,0
6159,2022-12-13 00:47:31+00:00,1602465204113231873,https://twitter.com/thisisitA123/status/1602465204113231873,thisisitA123,Twitter for Android,Weltweit,"@AufstandLastGen Niemand mag die Klimakleber. Sie sind Straftäter und schaden uns massiv. Die diskreditieren die positiven Entwicklungen, provozieren Abscheu und demotivieren extrem. #LetzteGeneration",0,0
6160,2022-12-13 00:20:07+00:00,1602458305850392576,https://twitter.com/1954Nel/status/1602458305850392576,1954Nel,Twitter Web App,,"@AufstandLastGen #KlimaKleber:
Wann kommt der Eisregen❓😉",0,0
6161,2022-12-13 00:03:25+00:00,1602454105745723394,https://twitter.com/Peter9684873/status/1602454105745723394,Peter9684873,Twitter Web App,,@rebew_lexa Solidarität mit den Autofahrern. Verachtung für die #LetzteGeneration .,4,0
6162,2022-12-13 00:03:02+00:00,1602454009755103233,https://twitter.com/gewinner26/status/1602454009755103233,gewinner26,Twitter Web App,i t middle of nowhere: saxony,dann doch lieber #lastgeneration https://t.co/kVFhOp3e4U,0,0
6163,2022-12-12 23:59:53+00:00,1602453216759025665,https://twitter.com/BreisgauBrasil/status/1602453216759025665,BreisgauBrasil,Twitter for iPhone,"Rio de Janeiro, Brazil",Beste bisher! #LetzteGeneration https://t.co/qZjitOfFjp,1,0
6164,2022-12-12 23:40:36+00:00,1602448362816638977,https://twitter.com/Milatrud11/status/1602448362816638977,Milatrud11,Twitter Web App,,"Straßenblockade der #LetzteGeneration am 12.Dez 2022

Mindset von Photovoltaikanlagen-Planer: https://t.co/lUWbgk53ww",0,0
6165,2022-12-12 23:34:07+00:00,1602446732406968320,https://twitter.com/connie_moller/status/1602446732406968320,connie_moller,Twitter for Android,,"@HubertAiwanger Der Unterschied zwischen Klima und Wetter scheint echt schwierig zu verstehen sein. Und woher haben Sie die Info, dass die #LetzteGeneration über die Kälte jammert?",0,0
6166,2022-12-12 23:29:30+00:00,1602445567774576640,https://twitter.com/FFLORIAN/status/1602445567774576640,FFLORIAN,Twitter Web App,Munich,"Das wahre Gesicht dieses Wahnsinnigen, der selber vor Gericht gestellt werden sollte? Hass und Hetze ist niemals durch die Redefreiheit legitimiert. Wenn dies Twitter ist, wie Musk es will: Dann lösche ich mein Account, obwohl wichtig. #Fauci #ProtectScientists #lastgeneration https://t.co/5zwjJIrm4P",0,0
6167,2022-12-12 23:19:58+00:00,1602443171417530369,https://twitter.com/hakijaavdicblog/status/1602443171417530369,hakijaavdicblog,Twitter Web App,Richmond ,"Respekt an die Opferbereitschaft der #LetzteGeneration. Da können sich einige von uns Muslimen eine Scheibe abschneiden. Wenn wir nur einen Bruchteil davon für unser Jenseits, wie die für das kurze Diesseits an Aufwand betreiben würden, dann wäre unsere Akhira sicher!",0,0
6168,2022-12-12 23:08:13+00:00,1602440215574253568,https://twitter.com/SaschaFrohn/status/1602440215574253568,SaschaFrohn,Twitter for Android,,"@AufstandLastGen Das ihr #LetzteGeneration den Frust der Autofahrer nachvollziehen könnt!
Ist der erste Weg in einen offenen Dialog zu treten!
Ich z.b. möchte gerne mit einem Organisator *innen gerne ein Interview führen. 
Grüße",0,0
6169,2022-12-12 23:06:14+00:00,1602439714606387201,https://twitter.com/Nic_oo00/status/1602439714606387201,Nic_oo00,Twitter for iPhone,"Heidelberg, Deutschland","Ich glaube die Bevölkerung wäre überrascht, wenn sie wüsste, wie weitgehend ihr Notwehrrecht ist… #LetzteGeneration",2,1
6170,2022-12-12 23:05:57+00:00,1602439645308100608,https://twitter.com/DieSlodo/status/1602439645308100608,DieSlodo,Twitter Web App,,"An Silvester kleben sich #LetzteGeneration an Feuerwerkskörpern fest, um nicht dem Vorwurf des Gratismuts und der Unglaubwürdigkeit ausgesetzt zu sein.",0,0
6171,2022-12-12 23:02:06+00:00,1602438674142085122,https://twitter.com/IKraputnik/status/1602438674142085122,IKraputnik,Twitter Web App,shithole Schland / Schweiz,"@tlnue Nix anderes als ""Volkssturm"" und ""Werwölfe"" - wir sollten diese Spinner ""noch nicht einmal ignorieren"" (Karl Valentin). #LetzteGeneration kann mich mal!",1,0
6172,2022-12-12 22:44:35+00:00,1602434264695545857,https://twitter.com/heike_germany/status/1602434264695545857,heike_germany,Twitter for iPhone,"Rhein-Sieg-Kreis, Nordrhein-Westfalen","Sollte man nicht die Veröffentlichungen der der Klima-RAF #LetzteGeneration alle Blockieren, damit nimmt man ihnen die Bühne ?! 
Was meint Ihr ❓",35,8
6173,2022-12-12 22:41:30+00:00,1602433491769196544,https://twitter.com/RainerErnst15/status/1602433491769196544,RainerErnst15,Twitter Web App,,Wie die #LetzteGeneration und ihre Fanboys jetzt hier rumweinen. War wohl nicht besonders gut durchdacht euer Protest. Da wolltet ihr mal den Harten machen und nur darf euch jeder Zivilist einfach so wegjagen. Muarharharhar ...,7,1
6174,2022-12-12 22:36:45+00:00,1602432296656801793,https://twitter.com/1815bluecher/status/1602432296656801793,1815bluecher,Twitter Web App,Leloh,@Lorddingding @AufstandLastGen @Terroristen #Klimakleber #LetzteGeneration #Notwehr https://t.co/ZlLb5IAbwU,5,1
6175,2022-12-12 22:34:22+00:00,1602431696116277248,https://twitter.com/Stosskeil/status/1602431696116277248,Stosskeil,Twitter for Android,,"""Heisser"" Tip für die kalte Jahreszeit und Autofahrer die sich nicht mit @AufstandLastGen #Klimaterroristen #Klimakleber herum ärgern wollen: ein paar Flaschen ganz normales Leitungswasser..",0,0
6176,2022-12-12 22:33:27+00:00,1602431462829072385,https://twitter.com/RaulSemmler/status/1602431462829072385,RaulSemmler,Twitter for Android,"Mannheim, Baden-Württemberg","@damiengayle @AufstandLastGen Dear @damiengayle the hand is fine, thanks for asking. Unfortunately, the climate crisis is still getting out of hands due to insufficient climate policies of the German government.
#lastgeneration #letztegeneration #A22 @JustStop_Oil @AufstandLastGen @DailyMailUK https://t.co/hbX4m6ay6p",18,2
6177,2022-12-12 22:20:50+00:00,1602428287757828098,https://twitter.com/DieSlodo/status/1602428287757828098,DieSlodo,Twitter for Android,,"@JTrittin Kapiert: Selbstjustiz von #letztegeneration ist gut, Selbstjustiz gegen #letztegeneration ist schlimm. Ergibt Sinn...",2,0
6178,2022-12-12 22:17:21+00:00,1602427411714424832,https://twitter.com/Kkum53141844/status/1602427411714424832,Kkum53141844,Twitter for Android,Aachen,"@cantina_guy @EikePan Selbstjustiz? Sind die Taten von #LetzteGeneration  nicht Selbstjustiz? Eine Minderheit, die die mehrheitlich gewählte Regierung erpresst?",1,0
6179,2022-12-12 22:15:31+00:00,1602426950882295809,https://twitter.com/machiavelliecho/status/1602426950882295809,machiavelliecho,Twitter for Android,Deutschland,"@JTrittin Das einzige, was die #Gruenen schon immer konnten:

Rechtschaffene Leute von der Arbeit abhalten oder im Nachgang ausnehmen. 

Ob als #Klimakleber, Abgeordnete, Minister oder Rechtsanwälte.",1,1
6180,2022-12-12 22:14:57+00:00,1602426806820282370,https://twitter.com/tlnue/status/1602426806820282370,tlnue,Twitter Web App,Nürnberg,"Es ist ein Kennzeichen totalitärer religiöser oder weltanschaulicher Vereinigungen der Überzeugung zu sein, die #LetzteGeneration zu sein, die die Welt noch retten oder erlösen könne.

Für die Medien scheint dieses Jahrhunderte alte Strickmuster kein relevantes Thema zu sein.",78,14
6181,2022-12-12 22:14:03+00:00,1602426583507156992,https://twitter.com/WeselP/status/1602426583507156992,WeselP,Twitter Web App,,"Nach bundesweiter Razzia: CDU und Grüne geben AfD Teilschuld an Radikalisierung der »Reichsbürger« https://t.co/xFVvc1Ddxi via @derspiegel #ReichsbuergerRazzia #Gruene #LetzteGeneration Gibt es dann auch eine Mitschuld der ""Grünen"" an der Radikalisierung der ""Letzten Generation""?",0,0
6182,2022-12-12 22:11:43+00:00,1602425994790551554,https://twitter.com/InThuringia/status/1602425994790551554,InThuringia,Twitter for Android,,"Wenn man in der Schule gesagt bekommt, dass die #blockchain die Zukunft ist und das völlig falsch versteht ...🙈
 #Klimakleber #LetzteDegeneration #LetzteGeneration https://t.co/IGLm8eY42U",1,0
6183,2022-12-12 22:11:07+00:00,1602425842436837376,https://twitter.com/froggergr/status/1602425842436837376,froggergr,Twitter for Android,Kerpen rhl.,"Die Welt lässt sich über Politik verändern. 
Wenn viele in eine Partei eintreten, können sie ganz schnell den Kurs bestimmen. 
Mach mit 
#DieLinke #LetzteGeneration #Kilmawende https://t.co/FmR1X1oxeq",0,0
6184,2022-12-12 22:09:38+00:00,1602425470959640577,https://twitter.com/schawanensee/status/1602425470959640577,schawanensee,Twitter for iPad,"Berlin, Deutschland",#Klimaterroristen und #Klimakleber stehen also hinter dem WEF und tragen Ihren Anteil bei.. https://t.co/wSHt0ylxpl,0,0
6185,2022-12-12 22:08:42+00:00,1602425235776876544,https://twitter.com/DerLord0072/status/1602425235776876544,DerLord0072,Twitter for Android,,#Klimaaktivisten  #Klimakleber  #Klimaterroristen https://t.co/NSpZCr6SG4,2,0
6186,2022-12-12 22:03:49+00:00,1602424008007471106,https://twitter.com/schenser21/status/1602424008007471106,schenser21,Twitter for Android,,@JTrittin richtig erkannt Herr #Trittin 👍💪👏: #LetzteGenerationsindTerroristen üben #Selbstjustiz aus und dagegen soll und muss man mit aller Härte des Gesetzes vorgehen.#Terroristen nicht schützen sondern bekämpfen.deren Gewalt gg das Volk im Keime ersticken! #LetzteGeneration,1,0
6187,2022-12-12 22:02:26+00:00,1602423660127866882,https://twitter.com/donner_mizzi/status/1602423660127866882,donner_mizzi,Twitter Web App,,"Mittwoch vor einem Jahr, keine #Klimakleber ,trotzdem Geschrei wie heute, kein #Aufschrei zu #Klimakatastrophe #Klimaschutz #Klimakrise, kein Ohr für #Klimaforscher #Wissenschaft #FridaysForFuture https://t.co/lzvsCpY0gc",1,0
6188,2022-12-12 22:00:56+00:00,1602423281142874114,https://twitter.com/AndiKoelle/status/1602423281142874114,AndiKoelle,Twitter for iPhone,"Köln, Deutschland","Demnächst im Kino. Oder wieder auf Ihrer Straße. 🫣
#Klimakleber #LetztenGeneration https://t.co/J8clE5CQw0",5,0
6189,2022-12-12 21:57:42+00:00,1602422467343298560,https://twitter.com/Mattenjahre/status/1602422467343298560,Mattenjahre,Twitter for iPhone,Hamburg - Blankenese,"@AufstandLastGen Kranke Kinder müssen stundenlang in den Rettungsstellen der Kliniken warten, während #Klimaterroristen von @AufstandLastGen die Zufahrtsstraßen blockieren und so verhindern, dass Ärzte und Pflegepersonal zu ihrem Arbeitsplatz kommen #LetzteGeneration #MedizinBrennt",8,0
6190,2022-12-12 21:55:05+00:00,1602421808988315650,https://twitter.com/hansgans152/status/1602421808988315650,hansgans152,Twitter Web App,,#lastgeneration #lastdegeneration https://t.co/eksExMc8Qi,0,0
6191,2022-12-12 21:51:22+00:00,1602420872135991297,https://twitter.com/Mattenjahre/status/1602420872135991297,Mattenjahre,Twitter for iPhone,Hamburg - Blankenese,"Kranke Kinder müssen stundenlang in den Rettungsstellen der Kliniken warten, während #Klimaterroristen von @AufstandLastGen die Zufahrtsstraßen blockieren und so verhindern, dass Ärzte und Pflegepersonal zu ihrem Arbeitsplatz kommen #LetzteGeneration #MedizinBrennt",2,0
6192,2022-12-12 21:48:19+00:00,1602420104255442964,https://twitter.com/SusanneRatlos/status/1602420104255442964,SusanneRatlos,Twitter for Android,,"#Klimakleber 

Wann wird es endlich wärmer ? https://t.co/hYast16HAC",1,0
6193,2022-12-12 21:41:54+00:00,1602418489712836609,https://twitter.com/still_bartleby/status/1602418489712836609,still_bartleby,Twitter Web App,Kosmion,"@britainopello5 Wir, das Volk, Alle, ich würde das jetzt als Teil der Rhetorik nicht zu ernst nehmen. Die #LetzteGeneration handelt in eigener Sache, muss das aber legitimieren. Das ist legitim. Machen alle.",1,0
6194,2022-12-12 21:41:05+00:00,1602418287299727372,https://twitter.com/DieMuenchnerin/status/1602418287299727372,DieMuenchnerin,Twitter Web App,"München, Bayern","@AufstandLastGen Wovor warnt eigentlich die #LetzteGeneration? Schauen Sie nach #Hochwasser #Flooding #Antalya #Kumluca #Brazil #Tennessee #Lissabon #Lisboa #Soweto #Sizilien #Sicily #ClimateChange
https://t.co/LxvKVYjLH8",0,0
6195,2022-12-12 21:40:41+00:00,1602418186573549568,https://twitter.com/Christi21920324/status/1602418186573549568,Christi21920324,Twitter Web App,,"Deutschland hat Freitag 1.000.000.000 kg CO2 allein durch die Stromprodution emittiert. 
Mehr übrigens als JEMALS zuvor. 
Danke #Habeck!
Und #LetzteGeneration  klebt sich für ein #Tempolimit auf die Straße? Das spart im Jahr weniger C02 als ein Wochenende Stromproduktion.
Naiv! https://t.co/6UZHVTPRh7",0,0
6196,2022-12-12 21:38:57+00:00,1602417750915354651,https://twitter.com/TimoBeil_/status/1602417750915354651,TimoBeil_,Twitter Web App,,"@AufstandLastGen Mit euren schwachsinnigen #Klimakleber Aktionen
erzeugt ihr nur Ablehnung und Wut!
Erreichen werdet ihr damit nichts für das #Klima! 
Hoffe ihr werdet bestraft und eingesperrt!
Dann seid ihr endlich von der Strasse weg und die Leute können wieder zur Arbeit fahren!",2,0
6197,2022-12-12 21:34:09+00:00,1602416540221116443,https://twitter.com/Christi21920324/status/1602416540221116443,Christi21920324,Twitter Web App,,"@AufstandLastGen Deutschland hat Freitag 1.000.000.000 kg CO2 allein durch die Stromprodution emittiert. 
Mehr übrigens als JEMALS zuvor. 
Danke #Habeck!
Und #LetzteGeneration  klebt sich für ein #Tempolimit auf die Straße? Das spart im Jahr weniger C02 als ein Wochenende Stromproduktion.
Naiv! https://t.co/ffnXnQnjQt",0,0
6198,2022-12-12 21:24:32+00:00,1602414119084298277,https://twitter.com/GudrunHaas/status/1602414119084298277,GudrunHaas,Twitter Web App,München,„Stoppen der #Präventionshaft in Bayern und Hessen für die #LastGeneration” - Jetzt unterschreiben! https://t.co/wsa3LJgVkF via @ChangeGER,2,1
